title_en,title_ru,color,aroma,max_bush_height,min_bush_height,max_number_flawers,min_number_flawers,max_size_number,min_size_number,rain_resistance,powdery_mildew_resistance,black_spot_resistance,description,greenhouse,category,in_stock,slug
Parole,Пароль,Розовый,Сильный,80,70,,1,15,14,средняя,средняя,средняя,"                        Великолепная роза Пароль (Parole) оттенит любое растение своими крупными насыщенно-малиновыми цветками! Данный сорт чайно-гибридной розы обладает сильным ароматом, а также выделяется густомахровыми бутонами классической формы. Листва у саженцев крупная, блестящая, что придает растению ещё большего шарма и сильнее очаровывает его обладателя. Куст у розы прямостоячий, имеет свойство расти уверенно, достигая отметки в 90 см! Бутоны потрясающе будут выглядеть в вазе, так как вырастают до 14-15 см в диаметре. Саженцы средне адаптированы к мучнистой росе, дождю и болезням.   ","Kordes, Германия, 2001",hybrid_tea_rose,yes,parol
Pestraja Fantazija,Пестрая Фантазия,Полосатые,Сильный,120,100,3,1,12,10,средняя,средняя,средняя,"Роза Пёстрая Фантазия была выведена в 1977 году К.И. Зыковым и З.К. Клименко, цветок сразит Вас своей необычной красотой! Лепестки представляют собой насыщенно-малиновый фон, на котором красуются белые вставки-штрихи. Саженец уникален ещё и тем, что обратная сторона лепестков имеет желтоватый оттенок. Сорт обладает достаточно сильным приятным ароматом, который вы будете узнавать среди многих других. Размеры бутонов достигают 10-12 см в диаметре, засчет этого цветы смотрятся очень эффектно. Благодаря высоте своего куста (100-120 см) саженец выглядит достойно и уверенно.    ",,hybrid_tea_rose,yes,pectraya-fantaziya-pestraja-fantazija
Pompeii,Помпеи,,Средний ,120,100,,1,12,10,средняя,сильная,сильная,                        ,,hybrid_tea_rose,yes,pompei
PROUD,Прауд,Белый,Слабый,130,80,3,1,12,10,средняя,сильная,средняя,"                        Гордое название розы Прауд (Proud) говорит само за себя: растение требует к себе особого внимания и является фаворитом профессиональных розоведов. Данный сорт радует довольно крупным белоснежным цветком, который даже при полном роспуске никогда не покажет свою сердцевину. Бутон из классического бокала раскрывается довольно медленно, источая незабываемый аромат розового масла. Отличительной особенностью этих саженцев являются, конечно же, довольно высокие (до 120 см) стебли, которые, ко всему прочему, практически лишены шипов. Роза по своим характеристикам не уступает самым популярным сортам чайно-гибридных роз.    ",De Ruiter Intellectual Property B. V. Нидерланды,hybrid_tea_rose,yes,praud
Primadonna,Примадонна,,Слабый,120,80,,1,9,8,средняя,слабая,слабая," Шикарная роза Примадонна завоевала внимание роскошными цветами и поразительной урожайностью!  Бутоны растения плотные, манят к себе нежнейшим персиковым оттенком, вмещают в себя по 20 лепестков. Куст у данного сорта может вырасти от 80 до 120 см в высоту, цветки довольно крупные - 8-9 см в диаметре, растут одиночно. Цветы этой породы подходят преимущественно для срезки, простоят в вазе до 10-14 дней, радуя домочадцев своей лёгкой красотой! Растение уместно посадить также и на садовый участок, так как, распускаясь, бутоны формируют пышные кустики, украшая собой все вокруг!   ",,hybrid_tea_rose,yes,primadonna-primadonna
,Ред Ай,Красный,Слабый,70,50,,1,10,8,сильная,сильная,сильная," Роза Ред Ай является воплощением свежего и смелого взгляда на гибридные сорта. Куст растет компактно, как правило, его высота редко достигает 60 см, обычно останавливается на 40-50 см. Благодаря большому количеству кожистой листвы куст кажется аккуратным и пушистым. Во время цветения образуются плотные бутоны алого (красного) цвета с яркой зеленой сердцевиной. Сорт больше предназначен для озеленения парков, садов и скверов, нежели для оформления цветочных композиций.",,hybrid_tea_rose,yes,red-ay
Rene Goscinny,Рене Госсини,Оранжевый,сильный,80,60,,1,15,13,слабая,сильная,сильная,"                        Цвет оранжевый и желтый, с ярко-красными тенями. (оранжевый с ярко-красными переливами). Сильный аромат. Цветки умеренно-махровые(17-25 лепестков), чашевидной формы. Цветет в течение всего сезона. Высота от 60 до 80 см. ",,hybrid_tea_rose,yes,rene-gossini
Rivera,Ривьера,Двухцветный,слабый,,120,,1,12,10,сильная,средняя,средняя,                       ,,hybrid_tea_rose,yes,rivera
,Роберто Капуччи,Розовый,Сильный,120,100,,1,12,10,средняя,сильная,сильная,"                        Сорт ROBERTO CAPUCCI можно охарактеризовать как розу, современную по своим размерам и устойчивости к болезням, с акцентированным перецветом и нежными оттенками от светло-розового во внешних лепестках до более интенсивного перламутра в центре цветка. Вместе с тем этот сорт заслуженно относится к серии ""Тоскана"" из-за своей «древности» и «старомодности», выдаваемой расположением лепестков и чашеобразной формой цветов, а также в связи с их очень медленным раскрытием.","Enrico Barni Италия, 2000",hybrid_tea_rose,yes,roberto-kapuchchi
,Себастьян Кнейп,Розовый,Очень сильный,150,120,5,3,11,10,средняя,сильная,сильная,"                        Чайно-гибридная роза с зеленовато-белыми, округлыми бутонами и жемчужно-розовыми цветками с множеством мелких лепестков в центре; со временем цветок выгорает до белого, но в его центре розовый оттенок, как правило, сохраняется. Цветки махровые (25 - 40 лепестков), диаметром 10 - 11 см, слегка чашевидные, с насыщенным, сладким ароматом. Появляются по одному или в кистях (до 7 шт.), цветение обильное, повторное. Куст сильнорослый, довольно колючий, с тёмно-зелёной, глянцевой листвой среднего размера с высокой устойчивостью к болезням.",Kordes,hybrid_tea_rose,yes,sebastyan-kneyp-
Selena,Селена,Красный,Слабый,110,100,3,1,12,10,средняя,средняя,средняя,"                        Кроваво-красного цвета лепестки, окрашенные немного темнее на кончиках, аккуратно уложены в плотный, высокий бокал бутона. Бархатисто-атласный цветок, с немного заостренными лепестками распускается очень плавно, раскрывая взору всю изящность формы и богатство цвета. Цветок розы длительное время сохраняется в свежем срезанном виде. Листва светло-зеленая.","Stanley G.&Jeanne A Marciel, США, 2002",hybrid_tea_rose,yes,selena
,Сентер Ройял,Малиновый,Сильный,80,60,,1,12,9,слабая,средняя,средняя,"                        Очень привлекательная роза с крупными и очень ароматными пурпурно-фиолетовыми цветками. Аромат классический, чайной розы. Цветение повторное. Куст высотой 70-100 см, компактный, но при этом образует большое количество базальных побегов. Листва глянцевая.                    ","Evers Германия, 2004",hybrid_tea_rose,yes,senter-royyal
Silver Star,Сильвер Стар,Сиреневый,сильный,180,120,3,1,12,10,средняя,сильная,сильная,"                        Изящная роза Сильвер Стар обладает голубовато-сиреневым оттенком, будет прекрасной изюминкой в Вашем саду! Цветки у данного сорта саженцев удлиненные, с высоким центром, растут по одному, иногда по 3 на прочных, прямых и длинных побегах. Растение является прародителем известного сорта Шокинг Блю. Обладает сильнейшим цветочным ароматом, кусты достигают 180 см! Роза потрясающе переносит болезни, относится к повторноцветущим сортам роз. Как было сказано выше, саженцы хорошо приживаются на участке, но и в срезке будут достойно сохранять свою первоначальную свежесть.",,hybrid_tea_rose,yes,silver-star
,Сувенир дэ Луи Амад,Сиреневый,Сильный,80,70,3,1,10,8,слабая,сильная,сильная,"                        Роза Сувенир де Луи Амад распускает большие лепестки, нежно-сиреневые у основания. Аромат – один из самых интересных по своей интенсивности и стойкости. Цветение обильное и ремонтантное. Чашевидные цветки из крупных лепестков-пластин долго прячут свой центр, а затем обнажают пучок золотистых тычинок. Розовато-сиреневые, прекрасные цветки холодных оттенков пахнут анисом и эстрагоном. ",Delbard Франция,hybrid_tea_rose,yes,suvenir-de-lui-amad
Sultan,Султан,Двухцветный,Слабый,100,80,,1,11,10,средняя,средняя,средняя,"                        Двухцветная роза Султан деликатно устроится среди прочих растений и займёт место в Вашем сердце!  Бутоны этой изящной красавицы длинные, острые. Цветки красные с жёлтым реверсом, на обратной стороне лепестков - золотисто-желтые, крупные (10—11 см), махровые (30—40 лепестков). Кусты у данного сорта саженцев среднего размера, листья темно-зеленые, кожистые, прекрасно оттеняют идеальные бутоны. Саженцы средне-устойчивы к болезням, а также к дождю. Цветки издают слабый ненавязчивый аромат. ","Meilland, Франция 1946 г.",hybrid_tea_rose,yes,sultan
Sphinx,Сфинкс,Желтый,сильный,70,50,,1,8,7,сильная,средняя,средняя,,,hybrid_tea_rose,yes,sfinks
Susan Hampshire,Сьюзен Хэмпшир,Розовый,Средний,120,100,,1,13,11,средняя,средняя,средняя,                       ,"Meilland, Франция, 1972",hybrid_tea_rose,yes,siuzen-hempshir
,Талея,,Средний,120,80,,1,8,7,сильная,сильная,сильная,"                        Саженцы розы Талея (Talea) вы просто не можете обойти стороной. Флористы отдают предпочтение этому сорту из-за его прекрасных эстетических качеств. Лёгкий аромат, изящная расцветка притягивают и манят. Цветок сочетает в себе:абрикосовые тона;нотки розового;оттенок слоновой кости;цвет шампанского. Листочки розы изумрудно-зелёные. Цветки крупные, махровые, в одном насчитывается около 40 лепестков. Декоративные качества розы сохраняются долго, как в срезанном виде, так и на кусте. Крупномер Талея очень редко повреждается вредителями и возбудителями заболеваний, стойкий к морозу.",Нидерланды,hybrid_tea_rose,yes,taleya
Terracotta,Терракота,,Слабый,75,60,,1,14,12,средняя,средняя,средняя,"Изумительную розу Терракота очень сложно найти в продаже, спешите приобрести ее у нас! Крупные цветки состоят из 17-25 лепестков, кирпично-красного цвета, классической формы, с высоким центром, в основном - одиночные, без запаха. Оранжево-красные бутоны радуют своими размерами (12-14см). Куст прямостоячий, молодые побеги светло-зеленые с красновато-коричневым оттенком. Взрослая древесина средне-зеленого цвета, шипов - умеренное количество (зелено-красные на молодых побегах и желто-зеленые - на взрослой древесине). Листва плотная, полуглянцевая, в листе чаще всего 5 листовок. Обильное цветение. Саженцы этого сорта имеют хорошую устойчивость к болезням.По мере распускания цветка, на лепестках проявляется более темный крапчатый край - необычный и красивый эффект. Как и все розы, выведенные для срезки, Terracotta требует немного больше ухода, чем остальные розы, но взамен наградит вас действительно великолепными цветками. Цвет, разумеется, будет более насыщенным в холодную погоду, и в целом сорт не очень комфортно ощущает себя на жаре и солнце.Сажать эти растения лучше всего на солнечную клумбу с восточной экспозицией, затененную, начиная с полудня. Купить саженцы роз Терракота в Москве можно, нажав на кнопку ""В корзину"". ","Alain Meilland Франция, 1994",hybrid_tea_rose,yes,terrakota-terracotta
Titanic,Титаник,Розовый,Слабый,90,60,,1,10,8,средняя,средняя,средняя," Нежно-розовые бутоны саженцев роз Титаник (Titanic) вырастают до огромных размеров, восхищая своих зрителей. Нередко цветы этого сорта достигают в диаметре 14 см, именно благодаря своим размерам этот сорт вызвал у его автора ассоциацию с легендарным Титаником. Помимо очень крупного размера бутона, этот сорт обладает восхитительной, изящной формой цветка – нежные лепестки розовых тонов образуют высокий плотный бутон (35-40 лепестков) правильной формы (высотой 6-7 см), при этом, как бы ограждают от внешнего мира этот нежно-розовый бутон более светлые, практически белые, как бы перламутровые, достаточно крупные лепестки. Красоту розы дополняет тонкий аромат. Не может не подкупать садоводов практически полное отсутствие шипов. Многие розоводы называют эту розу достопримечательностью в их коллекциях. Как и большая часть новых сортов, Титаник был выведен для получения срезочной продукции. Так же этот сорт достаточно уверенно себя чувствует в озеленении и используется как в одиночных, так и в групповых посадках. При выборе места в Вашем саду для посадки этой розы, стоит помнить, что на палящем солнце цветы сильно мельчают, и постараться избежать посадки в местах, где палящее солнце попадает на протяжении всего дня. Необходимо добавить, что сорт достаточно долго (около 10 дней) будет радовать Вас в вазе. При всех перечисленных достоинствах, этот замечательный сорт характеризуется достаточно высокой устойчивостью к болезням и морозам.   ",,hybrid_tea_rose,yes,titanik-titanic
,Топаз,,слабый,120,100,,1,12,10,сильная,средняя,средняя,"                        Добавьте своему саду ещё больше утончённой красоты - роза Топаз облагородит любой садовый или дачный участок! Саженец цветет весь летний сезон вплоть до самой поздней осени красивейшими плотными цветками сиренево-розового цвета. Бутоны будут восхищать своей красотой даже в дождливое время года, сохраняя свою первоначальную прелесть! Цветки розы Топаз достигают 12 см в диаметре, что очень выгодно и эффектно смотрится в срезке. К тому же, этот сорт способен простоять около двух недель после срезки, сохраняя свою свежесть. Саженцы стали фаворитами профессиональных садоводов благодаря своей устойчивости к морозам и хорошему иммунитету к болезням. ",,hybrid_tea_rose,yes,topaz
Traviata,Травиата,Красный,слабый,150,100,,1,14,12,слабая,средняя,средняя,"                        Мейян использовал остиновскую розу William Sheakespeare для того, чтобы привнести шарм старинных роз в этот сорт чайно-гибридной розы из серии Романтика. Результат – объемный «восточный» цветок с множеством мелких лепестков, иногда квартированный. В период полного расцвета цветки восхитительны, хотя могут не раскрываться во влажную погоду, портиться дождем и гореть на жарком солнце. Когда они полностью раскрыты, в центре появляются несколько белых штрихов и пятнышек. С возрастом цветки теряют свою яркость и выгорают до малиновых. Появляются обычно по одному на длинных побегах, хороши для срезки и долго стоят в воде. Куст сильнорослый, с толстыми, жесткими побегами, крупными, темными, блестящими листьями. Сорт цветет серией волн до поздней осени.",,hybrid_tea_rose,yes,traviata
3D),Три Д,,слабый,,120,,1,15,12,,сильная,средняя,"                        Розы 3D относятся к чайно- гибридным. Данный представитель имеет коралловый цвет с оранжевым центром и предназначен для посадки в парках, в садах и на частных участках для озеленения. Куст вырастает в высоту до 150 см, цветет неоднократно за сезон и обильно. Размер бутона до 15 см.",,hybrid_tea_rose,yes,tri-d
Tropicana,Тропикана,Оранжевый,средний,160,120,,1,12,10,средняя,средняя,слабая,                       ,,hybrid_tea_rose,yes,tropikana
Toulouse-Lautrec,Тулуз Лотрек,Желтый,сильный,120,100,,1,14,12,сильная,сильная,средняя,"Саженцы роз Тулуз Лотрек (Toulouse-Lautrec) покорят Вас своей уникальностью, так как выращиваются не только для украшения садовых и дачных участков, но и на срез. Помимо этого, розы данного сорта являются постоянными участниками всевозможных цветочных выставок! Распуская свои великолепные бутоны, роза радует глаз золотисто-желтым оттенком, спустя время, лепестки выгорают и становятся лимонными. Если Вы заинтересованы в кусте средних размеров (80 см), лучше сажать данный сорт в прохладном месте, так как в жарком климате растение становится в два раза выше. Окрас цветов однородный, бутоны довольно крупные - 12-14 см, роза имеет хорошую устойчивость заболеваниям.   ",,hybrid_tea_rose,yes,tuluz%20lotrek
,Утопия,Двухцветный,сильный,,90,3,1,12,8,средняя,средняя,средняя,                       ,,hybrid_tea_rose,yes,utopiya
Fiesta,Фиеста,Полосатые,Слабый,120,100,,1,13,12,средняя,средняя,средняя,"                        Роза Фиеста (Fiesta) - представительница семейства розоцветных, обладающая оригинальной градиентной окраской. Она была выведена во Франции сравнительно недавно, в 2007 году, и относится к карамельным разновидностям. Фиеста розы отличаются от других бутонами, имеющими форму ромба. Сорт знаменит разнообразием градиентного окраса цветков, который может гармонично переливаться от желтого к розовому либо быть кремовым, плавно переходя в яркий лимонный оттенок. Переходы часто отличаются молочной расцветкой, поэтому при взгляде на такой цветок ассоциации его с карамелью становятся вполне понятными: и нежность, и расцветка напоминают всем прелесть юношеских лет, которые проходя так же быстро, как теплое лето, в течение которого этот сорт радует разнообразием цветов.",,hybrid_tea_rose,yes,fiesta
Philatelie,Филателия,Полосатые,Слабый,150,100,,1,10,7,слабая,средняя,средняя,"Саженцы роз Филателия - это, несомненно, особенные цветы, способные очаровать самого прихотливого садовода!  Розы имеют большие, кораллово–белые, полосатые цветки из 25 лепестков. Бутоны расположены, главным образом, одиночно. Цветки практически не имеют запаха, что нисколько не портит впечатление от данного сорта, так как роза имеет достаточно интересную, экзотическую окраску. Саженцы особенны еще и тем, что растут аккуратным, компактным, но высоким кустом.   Купить саженцы роз Филателия в Москве можно, нажав кнопку ""В корзину"". ","McGredy Германия, 1999",hybrid_tea_rose,yes,filateliya-philatelie
High Magic,Хай Меджик,Оранжевый,Слабый,100,80,,1,6,4,средняя,средняя,средняя,"                        Невероятное, поистине магическое сочетание цветов можно увидеть в цветке Хай Меджик (High Magic). Красный и желтый цвета переплетаются между собой, создавая иллюзию яркого огня. Цветки у розы имеют свойство распускаться неторопливо, один цветок сменяет другой, что позволяет любоваться красотой бутонов в течение всего сезона. Диаметр цветков - 10 см, цветы очень устойчивы к дождю и солнцу, имеют слегка уловимый приятный аромат. Высота саженцев роз - 110 см, количество бутонов на побеге достигает 3-4 штук. Данный сорт подойдет для садоводов, живущих на северных территориях, т.к. саженцы данного сорта имеют хороший иммунитет к низким температурам. Корни саженцев роз High Magic перед отправкой покупателю заворачиваются во влажный торфяной субстрат, что позволяет цветам благополучно пережить транспортировку.  ",,hybrid_tea_rose,yes,xai-medzhik-high-magic
,Хайлендер,Розовый,Средний,100,90,,1,10,8,сильная,сильная,сильная,"                        Роза Хайлендер - имеет розово-сиреневое бледноватое основание, которое плавно переходит в ярко-малиновые ребристые кончики. Бокаловидные бутоны размером от 8 до 10 сантиметров имеют до сорока пяти нежных лепестков. Эта декоративная роза эффектно смотрится в групповой посадке, имеет крупные, махровые, душистые цветки. Высота ее куста достигает почти 100 см в длину и 60 см в ширину. Растение устойчиво к заболеваниям и низким температурам.                    ",,hybrid_tea_rose,yes,khaylender
,Хаммер,Желтый,Слабый,110,90,,1,10,8,сильная,сильная,сильная,,,hybrid_tea_rose,yes,khamer
Cool Water,Холодная вода,Голубой,Слабый,100,80,,1,8,6,средняя,средняя,средняя," Чайно-гибридная роза Холодная Вода (Cool Water) отлично подойдет для создания нежных букетов благодаря своему тонкому стеблю. Бутоны нежно-лилового цвета вмещают в себя до 30 бархатных лепестков, имеют форму бокала и небольшие размеры - 6-8 см в диаметре каждый. Розочка источает приятный тонкий аромат. По мере распускания цветок приобретает более светлые оттенки. Куст прямостоячий, высотой достигает 100 см, листья темно-зеленые. Растение с трудом поддается заболеваниям и не боится зимы, однако на зиму его укрывать все равно необходимо! Цветение продолжается в течение всего сезона.   ",,hybrid_tea_rose,yes,xolodnaya-voda-cool-water
Julio Iglesias,Хулио Иглесиас,Полосатые,сильный,80,70,,1,10,8,,сильная,сильная,"Хулио Иглесиас (Julio Iglesias) – роза, выбранная Мейяном для величайшего певца всех времен.  Роза, своей оригинальной окраской напоминающая вкусную карамельку, обладает еще и мощным ароматом. Запах, несущий в себе нотки цитрусов, делает этот сорт исключительным. В дополнение к этому, растение может похвастаться очень обильным и продолжительным цветением, а также прекрасной устойчивостью к болезням. Высота куста средняя - 70-80 см. Если данный сорт приобретается для срезки - здесь Вы не прогадаете! Длинные стебли и уникальный окрас будут выгодно смотреться в вазе, что будет вновь и вновь привлекать Ваше внимание.   ",,hybrid_tea_rose,yes,xulio-igleciac-julio-iglesias
,Чандос Бьюти,Кремовые,Очень Сильный,130,110,5,1,15,12,сильная,сильная,сильная,"                        Очень ценный сорт: хорош и в саду , и в букете. Аромат сильный, приятный, с нотами корицы, гвоздики, фруктов. Здоровье розы отличное. Красивая крупная глянцевая листва покрывает куст сверху донизу. Лепестки розы упругие, к дождю устойчивы.  Цветение обильное, почти непрерывное.  Красота цветка Chandos Beauty близка к совершенству: высокий бокал медленно раскрывается до выпуклой розетки диаметром 12-15см, лепестки, кремово-розовые снаружи и розовые с персиковым оттенком в закрученном спиралью центре цветка, ""подсвечены"" зеленовато-желтым у основания.","Harkness Великобритания, 2005",hybrid_tea_rose,yes,chandos-byuti
Black Prince,Чёрный принц,Красный,Сильный,150,120,3,1,12,10,слабая,слабая,слабая," Роза Черный принц – роскошный старинный сорт насыщенного темного тона, выведенный в Британии. На самом деле, черные розы – это миф. Ученые-селекционеры уже давно доказали, что невозможно добиться абсолютно черного оттенка лепестков розы, так как в природе не существует гена, который придал бы лепесткам такой окрас. Розы сорта Черный Принц – это пурпурные, бордовые цветы очень темных, практически черных тонов. При ярком освещении роза Черный принц кажется пурпурной, с малиновым оттенком, а в тени выглядит темно-бордовой, почти черного цвета. Края лепестков раскрытого цветка «Black Prince» имеют более насыщенный темно-бордовый оттенок, создавая бархатный, мерцающий эффект. В бутонах цвет бархатных лепестков намного темнее, чем при раскрытии цветка. Постепенно распускаясь, лепестки светлеют, приобретая насыщенно-малиновый, бордовый оттенок. Особенно эффектно сорт роз Черный принц выглядит на фоне более светлых сортов садовых роз.","William Paul, Великобритания, 1866",hybrid_tea_rose,yes,chyernyy-prints
Cherry Brandy,Черри Бренди,Оранжевый,Средний,90,70,3,1,10,8,сильная,средняя,средняя," Чайно-гибридная роза необычного цвета Черри Бренди (Cherry Brandy) показала себя обильно цветущим сортом, идеально подходящим для срезки благодаря почти полному отсутствию шипов на побегах. Куст данного сорта сильнорослый, прямостоячий, компактный, высотой достигает всего 70-90 см. Листья темно-зеленого цвета, блестящие. Цветы имеют форму бокала, 8-10 см в диаметре. Внутренняя сторона лепестков горит оранжевым цветом, в то время как внешняя сторона завораживает своими винно-красными тонами. Роза имеет легкий аромат с фруктовыми нотками. Цветёт с конца июня до первых заморозков. Светолюбива, предпочитает солнечные места, достаточно засухоустойчива. Зимостойкость - высокая.    ",,hybrid_tea_rose,yes,cherri-brendi-cherry-brandy
,Черри Лайф,,,,,,,,,,,,"                        Роскошная красавица - роза Черри Лайф прекрасно подойдёт для оформления и украшения клумб! Цветки плотные, бархатистые, бутоны вырастают до 8-10 см в диаметре, лепестки, распускаясь, немного закручиваются по краям. Роза украшает участок своим обильным цветением на протяжении всего сезона. Куст у данного сорта прямостоячий, вырастает до 80-100 см. Пахнут цветы нежно, слегка уловимо. Саженцы роз данного сорта отличаются хорошей выносливостью, но их нужно как следует укрывать на зиму. Растение пользуется огромным спросом во флористике.   ",,hybrid_tea_rose,yes,cherri-laif
,Шарль де Голь,Сиреневый,сильный,100,80,3,1,14,12,слабая,средняя,слабая,"                        Из группы ""синих"" роз. Цветки сиреневого незаурядного оттенка, крупные, диаметром до 12-14 см, вазообразные, махровые (30-35 лепестков). Аромат с нотами вербены и лимона. Кусты пряморослые, прочные. Листва пышная, зелёная, средне-плотная. Цветение хорошее, повторное.",,hybrid_tea_rose,yes,sharl-de-gol
Shimmer,Шиммер,Абрикосовый,Средний ,110,90,,1,10,8,сильная,сильная,сильная,,Rio Roses,hybrid_tea_rose,yes,shimmer
Eddy Mitchell,Эдди Митчелл,,,,,,,,,,,," Красивейшей розе Эди Митчелл просто нет равных! Сажая ее на своем участке, будьте готовы к тому, что она затмит своей красотой всех соперников вокруг себя. Цветки бархатисто–красные, почти черные, с золотисто–желтой изнанкой. Бутоны имеют бакаловидную форму, около 10 см в диаметре, состоят, как правило, из 30 лепестков. Куст ветвистый, средней высоты 80 – 100 см. Аромат легкий, иногда практически отсутствует. Роза цветет обильно, распуская свои лепестки несколько раз за сезон. Имеет высокую устойчивость к болезням. Данный сорт идеально подходит для точечного украшения клумбы, благодаря темному окрасу лепестков, Вы можете создать свой уникальный рисунок, сажая кусты в заранее выбранных местах.",,hybrid_tea_rose,yes,iedi-mitchel
Eiffel Tower,Эйфелева Башня,Розовый,Сильный,150,100,,1,12,11,слабая,средняя,средняя," Первое, на что Вы обращаете внимание, глядя на розу Эйфелева Башня (Eiffel Tower) – ее длинные и изящные бутоны. Они появляются обычно по одному на концах длинных прямостоячих побегов, которые, кажется, увеличивают и длину цветка.  Однако, распустившиеся цветки тоже красивы, на этой стадии они приобретают сиренево-розовый оттенок с более темной оборотной стороной лепестков, а потом выгорают до нежно-розовых. Очень популярны для срезки. Куст изящный, прямостоячий, с крупной листвой, достаточной устойчивой к черной пятнистости и мучнистой росе. Лучше растет в теплом климате. Цветки источают приятный аромат  – некоторые считают его самым сладким и насыщенным среди чайно-гибридных роз. Цветки густо-розовые с желтизной в основании, бокаловидные, крупные, махровые (30—40 лепестков), очень душистые. Листья светло-зеленые, крупные, продолговатые. Цветение обильное, роза отличается зимостойкостью, слегка восприимчива к грибным болезням.   ",,hybrid_tea_rose,yes,ieifeleva-bashnya-eiffel-tower
Elie Semoun,Эли Семун,Красный,,,,,,,,,,,,,hybrid_tea_rose,yes,eli-semun
El Toro,Эль Торо,,,,,,,,,,,,"                        Цветы кроваво-красного (красно-оранжевого) цвета,расположены по одному на очень мощных цветоносах, цветок держится 3-4 недели, диаметр цветка около 10см, со временем выгорает, но при этом не теряет своей привлекательности, лепестки гофрированы. Листья тёмно-зелёные с красноватым оттенком. Куст компактный, обильноцветущий.",,hybrid_tea_rose,yes,el-toro
Emma de Meilland,Эмма дэ Мейян,Розовый,средний,,100,,1,14,9,сильная,сильная,сильная,"                        Нежно-розовый цветок саженцев Эмма дэ Мейян раскрасит Вашу клумбу! Бутоны растут по одному на стебле, позволяя обладателю любоваться своей бокаловидной формой и необычной окраской. Изначально лепестки выделяются насыщенным розовым оттенком, позже выгорают и приобретают новый романтичный облик. Сорт превосходно подойдет для срезки, так как роза не является хищной - стебли совершенно лишены шипов. Устойчивость к черной пятнистости и мучнистой росе у этого растения очень высокая, цветение обильное, роза цветет непрерывно. Куст высотой достигает 1 м.",,hybrid_tea_rose,yes,emma-de-meyyan
